fecha,distrito,NO2,PM10,PM2.5,O3,SO2,CO,ICA,calidad,recomendacion
2022-08-11,Centro,29.26,20.82,11.71,99.74,3.22,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-12,Centro,22.28,23.46,12.95,71.1,6.79,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-13,Centro,31.44,19.26,12.12,109.89,3.53,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-14,Centro,23.17,14.1,8.65,100.27,3.81,0.32,1,Buena,Calidad del aire satisfactoria
2022-08-15,Centro,32.01,23.9,13.58,90.83,2.73,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-16,Centro,35.28,21.18,12.44,123.3,3.49,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-17,Centro,35.73,28.0,17.86,88.71,5.13,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-18,Centro,37.04,19.81,11.31,83.67,4.26,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-19,Centro,32.19,17.3,9.82,99.25,2.69,0.56,1,Buena,Calidad del aire satisfactoria
2022-08-20,Centro,24.78,16.25,10.35,104.53,6.23,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-21,Centro,21.07,13.76,7.5,99.41,3.14,0.33,1,Buena,Calidad del aire satisfactoria
2022-08-22,Centro,36.0,25.84,14.2,75.62,3.23,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-23,Centro,28.98,17.24,10.82,71.69,3.61,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-24,Centro,34.15,24.36,15.48,81.35,3.28,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-25,Centro,25.01,26.79,14.58,94.63,3.04,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-26,Centro,33.45,17.72,11.19,113.03,5.7,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-27,Centro,26.57,15.48,9.07,82.5,4.28,0.34,1,Buena,Calidad del aire satisfactoria
2022-08-28,Centro,30.47,13.76,8.75,68.67,4.81,0.28,1,Buena,Calidad del aire satisfactoria
2022-08-29,Centro,30.12,20.86,12.96,78.35,4.51,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-30,Centro,34.1,21.59,11.96,108.23,5.58,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-08-31,Centro,27.58,22.16,13.51,78.07,4.44,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-01,Centro,43.4,24.17,14.46,58.15,5.66,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-02,Centro,40.99,22.31,13.72,55.05,4.54,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-03,Centro,33.74,23.23,14.35,65.02,4.26,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-04,Centro,31.11,15.41,8.37,52.88,3.9,0.31,1,Buena,Calidad del aire satisfactoria
2022-09-05,Centro,56.4,30.17,18.36,41.67,8.08,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-06,Centro,37.34,27.39,16.12,73.31,6.66,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-07,Centro,38.8,30.16,18.54,40.46,2.51,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-08,Centro,47.57,27.79,16.97,65.32,3.64,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-09,Centro,38.78,28.03,15.65,49.51,4.48,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-10,Centro,32.85,16.86,9.78,68.18,3.2,0.5,1,Buena,Calidad del aire satisfactoria
2022-09-11,Centro,29.68,16.82,9.31,83.84,4.97,0.41,1,Buena,Calidad del aire satisfactoria
2022-09-12,Centro,30.89,36.02,20.66,57.42,5.61,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-13,Centro,36.14,32.04,19.23,59.04,6.81,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-14,Centro,41.63,28.89,18.4,56.68,4.17,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-15,Centro,35.35,26.58,14.53,58.63,4.89,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-16,Centro,42.5,23.12,13.74,72.53,5.41,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-17,Centro,42.68,23.26,14.35,50.42,4.94,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-18,Centro,28.94,21.89,12.95,47.59,3.76,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-19,Centro,35.54,24.67,13.48,50.18,6.31,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-20,Centro,32.72,27.89,15.39,66.85,5.74,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-21,Centro,42.23,30.3,17.68,63.3,5.92,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-22,Centro,40.86,26.7,14.43,62.84,5.87,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-23,Centro,38.7,26.75,16.14,90.25,4.47,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-24,Centro,25.18,24.3,13.64,70.34,4.99,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-25,Centro,30.6,19.31,11.25,73.29,2.84,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-26,Centro,44.55,31.16,16.92,53.77,3.75,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-27,Centro,39.02,26.18,14.77,52.08,5.9,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-28,Centro,47.1,27.75,15.19,41.64,5.03,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-29,Centro,34.13,29.77,18.82,83.25,3.98,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-09-30,Centro,43.86,28.3,15.71,56.7,4.31,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-01,Centro,33.62,17.85,10.61,50.88,4.49,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-02,Centro,33.19,19.17,10.6,62.59,4.96,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-03,Centro,40.85,28.97,19.08,52.66,3.61,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-04,Centro,36.66,33.73,21.53,58.93,4.62,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-05,Centro,41.5,28.01,16.18,43.44,4.16,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-06,Centro,48.29,24.17,13.78,54.26,4.48,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-07,Centro,51.1,23.76,13.25,77.72,4.87,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-08,Centro,31.78,21.25,13.05,57.63,4.43,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-09,Centro,38.04,20.22,12.78,49.18,4.27,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-10,Centro,53.68,24.1,14.37,54.76,4.26,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-11,Centro,35.17,27.81,15.04,64.31,4.52,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-12,Centro,40.32,27.06,15.85,68.93,3.29,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-13,Centro,42.05,33.22,17.95,50.21,4.38,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-14,Centro,32.8,28.24,16.9,51.51,4.77,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-15,Centro,33.72,22.66,12.55,64.88,4.38,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-16,Centro,24.93,15.35,9.16,79.51,6.25,0.28,1,Buena,Calidad del aire satisfactoria
2022-10-17,Centro,31.78,25.99,15.27,62.1,3.27,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-18,Centro,41.68,25.75,16.65,53.27,3.67,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-19,Centro,49.05,26.95,15.86,55.91,4.62,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-20,Centro,46.67,31.63,19.13,57.09,4.6,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-21,Centro,40.12,30.5,18.34,53.84,5.66,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-22,Centro,35.09,20.25,11.15,59.03,3.65,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-23,Centro,32.58,21.74,12.03,42.15,2.57,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-24,Centro,42.5,24.63,15.38,75.34,4.71,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-25,Centro,42.35,24.65,13.48,49.88,4.4,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-26,Centro,49.46,27.67,16.13,38.38,3.81,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-27,Centro,46.8,29.95,19.48,50.44,5.82,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-28,Centro,43.48,20.82,11.54,75.07,4.71,0.6,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-29,Centro,34.99,20.79,12.97,76.59,5.41,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-30,Centro,33.5,21.91,12.24,52.1,5.12,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-31,Centro,50.04,39.47,23.02,49.63,3.37,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-01,Centro,51.38,24.04,13.82,49.26,3.67,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-02,Centro,33.14,24.83,13.9,47.86,5.99,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-03,Centro,47.17,28.13,16.49,63.53,6.35,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-04,Centro,39.28,26.1,14.87,55.65,5.47,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-05,Centro,34.43,23.57,13.11,57.04,3.87,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-06,Centro,28.96,16.91,9.55,59.99,4.84,0.4,1,Buena,Calidad del aire satisfactoria
2022-11-07,Centro,52.84,26.72,17.0,78.32,5.33,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-08,Centro,37.12,20.65,13.11,48.74,5.45,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-09,Centro,38.76,25.5,14.69,70.2,5.55,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-10,Centro,37.27,32.74,18.99,68.32,5.04,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-11,Centro,42.54,32.68,18.53,58.8,3.3,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-12,Centro,32.93,24.4,13.63,66.72,3.65,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-13,Centro,33.7,17.33,10.33,69.99,3.59,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-14,Centro,42.15,37.9,23.31,71.54,5.63,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-15,Centro,43.59,24.04,14.81,56.15,4.72,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-16,Centro,49.29,23.4,13.36,57.78,2.84,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-17,Centro,49.02,34.5,19.84,56.68,4.57,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-18,Centro,45.06,30.97,19.25,66.93,4.05,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-19,Centro,32.28,22.44,12.14,61.42,4.48,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-20,Centro,26.52,17.58,10.93,60.06,6.51,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-21,Centro,54.86,29.29,16.31,54.76,2.93,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-22,Centro,44.56,23.89,14.8,58.64,2.65,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-23,Centro,40.57,33.02,20.42,78.27,5.06,0.62,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-24,Centro,38.77,27.16,17.48,51.13,6.07,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-25,Centro,41.06,19.97,11.73,56.44,5.46,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-26,Centro,36.23,21.69,13.5,54.89,3.87,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-27,Centro,33.44,17.89,9.93,80.79,2.5,0.35,1,Buena,Calidad del aire satisfactoria
2022-11-28,Centro,46.49,22.76,12.32,49.78,3.4,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-29,Centro,48.22,27.97,16.4,67.43,4.16,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-30,Centro,38.35,29.11,17.92,70.36,4.59,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-01,Centro,61.46,41.24,25.29,46.36,2.97,0.63,3,Mala,Sensibles al aire pueden experimentar síntomas
2022-12-02,Centro,58.0,39.14,25.59,29.34,5.96,0.6,3,Mala,Sensibles al aire pueden experimentar síntomas
2022-12-03,Centro,42.94,29.72,18.15,55.09,3.76,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-04,Centro,32.42,21.78,14.21,34.25,5.23,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-05,Centro,57.53,36.79,20.19,47.79,6.48,0.62,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-06,Centro,65.04,33.1,19.63,40.92,5.47,0.6,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-07,Centro,40.41,27.45,17.96,36.86,3.83,0.78,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-08,Centro,59.32,44.98,25.98,36.6,4.74,0.58,3,Mala,Sensibles al aire pueden experimentar síntomas
2022-12-09,Centro,56.43,29.9,18.23,29.99,6.66,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-10,Centro,47.95,29.46,17.29,34.88,4.89,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-11,Centro,45.12,22.44,13.31,35.82,8.48,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-12,Centro,51.8,26.66,16.1,25.58,3.68,0.61,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-13,Centro,48.96,32.83,20.33,37.34,3.35,0.65,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-14,Centro,69.03,34.83,22.78,38.93,5.61,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-15,Centro,56.89,31.58,17.28,28.35,4.9,0.68,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-16,Centro,58.12,41.34,25.36,36.8,5.3,0.59,3,Mala,Sensibles al aire pueden experimentar síntomas
2022-12-17,Centro,45.07,24.32,13.97,39.62,4.65,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-18,Centro,46.01,23.42,12.82,50.84,6.0,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-19,Centro,58.03,37.62,21.95,36.12,5.1,0.71,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-20,Centro,58.07,34.75,21.62,33.99,5.06,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-21,Centro,45.83,35.07,21.08,31.98,7.27,0.66,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-22,Centro,65.66,27.29,14.87,24.35,7.59,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-23,Centro,56.32,40.43,26.21,39.42,5.7,0.61,3,Mala,Sensibles al aire pueden experimentar síntomas
2022-12-24,Centro,51.46,30.25,17.77,49.46,4.2,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-25,Centro,42.47,19.83,12.31,45.55,4.3,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-26,Centro,55.68,31.25,20.35,35.97,4.19,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-27,Centro,52.94,31.74,19.63,51.56,6.09,0.61,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-28,Centro,68.77,52.36,32.78,52.26,4.75,0.63,4,Muy mala,Toda la población puede experimentar efectos
2022-12-29,Centro,46.6,38.43,21.92,27.64,6.15,0.77,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-30,Centro,57.22,29.22,17.18,30.78,4.32,0.65,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-31,Centro,57.33,28.34,16.24,46.79,4.43,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-01,Arganzuela,48.01,21.29,13.69,42.74,5.46,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-02,Arganzuela,45.12,24.84,15.18,44.33,5.61,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-03,Arganzuela,54.57,36.25,22.42,60.28,5.07,0.61,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-04,Arganzuela,68.09,27.98,15.9,48.36,5.62,0.64,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-05,Arganzuela,61.84,27.3,15.46,42.82,5.6,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-06,Arganzuela,47.37,34.84,19.93,42.29,5.13,0.68,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-07,Arganzuela,61.0,28.69,15.58,36.53,5.27,0.63,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-08,Arganzuela,48.02,23.8,14.07,27.08,6.73,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-09,Arganzuela,42.89,23.55,12.73,45.53,4.4,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-10,Arganzuela,59.24,41.93,24.24,38.29,5.87,0.6,3,Mala,Sensibles al aire pueden experimentar síntomas
2022-01-11,Arganzuela,48.95,36.54,20.86,53.02,5.86,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-12,Arganzuela,47.88,29.48,18.21,37.32,5.91,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-13,Arganzuela,44.36,30.15,17.32,50.42,5.3,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-14,Arganzuela,55.22,35.02,22.47,32.5,4.88,0.61,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-15,Arganzuela,42.02,29.89,16.7,42.82,4.92,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-16,Arganzuela,33.04,25.86,15.09,48.54,4.82,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-17,Arganzuela,51.39,37.39,22.87,56.73,7.41,0.62,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-18,Arganzuela,58.77,27.35,17.51,44.0,3.47,0.61,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-19,Arganzuela,47.06,28.3,16.39,41.72,5.33,0.62,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-20,Arganzuela,56.07,40.66,25.72,42.38,5.4,0.55,3,Mala,Sensibles al aire pueden experimentar síntomas
2022-01-21,Arganzuela,55.22,38.89,22.32,40.36,7.81,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
